lyric,label
"Porque me enamore de ti Si eres amor prohibido Porque la vida es así Sería muy feliz contigo    Porque me enamore de ti Pregunto a mis amigos Porque no has de ser para mí Que pecado habré cometido    Porque me enamore de ti Hoy más lejos te siento Porque no haces una excepción Y me regalas todo tu cuerpo    Te abrazare, te morderé, te besare Tu piel recorreré apasionadamente Y así continuare hasta el amanecer Y si lo quieres tu pues va de nuevamente    Porque me enamore de ti Hoy más lejos te siento Porque no haces una excepción Y me regalas todo tu cuerpo    Te abrazare, te morderé, te besare Tu piel recorreré apasionadamente Y así continuare hasta el amanecer Y si lo quieres tu pues va de nuevamente    ",axe
"Onde eu tava com a cabeça Querendo me amarrar? Ia fazendo besteira Mas consegui me salvar    Quase que eu vendi meu paredão Pra fazer chá de panela, por causa dela Quis botar uma coleira em mim Quis proibir a minha gela com a galera Adivinha quem falou: Já era!    Agora eu tô solteiro E olha como tá minha mesa Quatro novinhas descendo no chão Com whisky na cabeça (Quatro novinhas descendo no chão) Com whisky na cabeça    Agora eu tô solteiro E olha como tá minha mesa Quatro novinhas descendo no chão Com whisky na cabeça (Quatro novinhas descendo no chão) Com whisky na cabeça    ",axe
"Baby, baby Queria tanto te ver Vê se me liga às vezes Só pra dizer um oi.    Talvez quem sabe Não seja assim tão tarde Queria ter uma nave Pra te levar pra dar um rolé.    Nas nuvens E se vestir com a luz do sol Te beijar infinito Admirar as suas asas.    Anjo Venha voar só no meu céu Me pegue no teu colo Que eu viajo além do horizonte.    Pirou minha cabeça e o coração Feito bola de sabão Me desmancho por você Iê iê...    ",axe
"Fecho os olhos pra não ver passar o tempo Sinto falta de você Anjo bom, amor perfeito no meu peito Sem você não sei viver    Então, vem Que eu conto os dias, conto as horas pra te ver Eu não consigo te esquecer Cada minuto é muito tempo sem você, sem você    Os segundos vão passando lentamente Não tem hora pra chegar Até quando te amando, te querendo Coração quer te encontrar    Então, vem Que, nos teus braços, esse amor é uma canção Eu não consigo te esquecer Cada minuto é muito tempo sem você, sem você    Eu não vou saber me acostumar Sem suas mãos pra me acalmar Sem seu olhar pra me entender Sem seu carinho, amor, sem você Vem me tirar da solidão Fazer feliz meu coração Já não importa quem errou O que passou, passou    Então, vem Que eu conto os dias conto as horas pra te ver Eu não consigo te esquecer Cada minuto é muito tempo sem você, sem você    Fecho os olhos pra não ver passar o tempo Sinto falta de você Anjo bom, amor perfeito no meu peito Sem você não sei viver    Então, vem Que eu conto os dias, conto as horas pra te ver Eu não consigo te esquecer Cada minuto é muito tempo sem você, sem você    Os segundos vão passando lentamente Não tem hora pra chegar Anjo bom, amor perfeito no meu peito Coração quer te encontrar    Então, vem Que, nos meus braços, esse amor é uma canção Eu não consigo te esquecer Cada minuto é muito tempo sem você, sem você    Eu não vou saber me acostumar Sem suas mãos pra me acalmar Sem seu olhar pra me entender Sem seu carinho, amor, sem você Vem me tirar da solidão Fazer feliz meu coração Já não importa quem errou O que passou, passou    Então, vem Que eu conto os dias, conto as horas pra te ver Eu não consigo te esquecer Cada minuto é muito tempo sem você, sem você    ",axe
Fui na festa do Divino Me convidaram pra entrar E veio dançando o carimbó E cantando o cacuriá(2x)    Tú de lá e eu de cá Corre o riacho no meio Tú de lá dá um suspiro E eu daqui  suspiro e meio    Fui na festa do Divino Me convidaram pra entrar E veio dançando o carimbó E cantando o cacuriá(2x)    Meu Divino Espirito Santo Vós queira me ajudar Me dando por si saúde Pra cantar cacuriá    Fui na festa do Divino Me convidaram pra entrar E veio dançando o carimbó E cantando o cacuriá(2x)    Meu Divino Espirito Santo Venha nos abençoar Dando força as minhas crianças Pra dançar cacuriá    Fui na festa do Divino Me convidaram pra entrar E veio dançando o carimbó E cantando o cacuriá(2x)    Adeus que eu já me embora A costa eu já vou virando Não sei quem fica pra trás Que meus olhos vão chorando    Fui na festa do Divino Me convidaram pra entrar E veio dançando o carimbó E cantando o cacuriá(2x)    ,axe
"Olha o fogo Olha o fogaréu Queimando as pontas da paia do meu chapéu    Cadê Ritinha que não vê Cecéu Talo de capim na boca, cismada, olhando o céu    E de mansinho a sanfona ele pegou Cantando me ninou    No São João do Carneirinho, meu amor    ",axe
"Sonhei que eu era um balão dourado E debruçado no manto estrelado do céu Eu via povo cantando embalado Como na ginga de um carrossel    No sonho eu via a sanfona e a zabumba Batendo tão forte, parecendo um coração No ting-ling do triângulo A poeira que sai do chão    Mais um licor pra embebedar o coração Pois nesse passo ao som do arrasta-pé Até o amanhecer seja lá o que Deus quiser Voei, voei Pra o meu amor encontrar E quando beijei o teu rosto, a Lua veio nos admirar    É que era São João E mais ardente o amor se dá Junto à chama da fogueira Novos sonhos vão rolar    Riacho do navio, corre pro Pajeú E o rio Pajeú vai despejar No São Francisco, o rio São Francisco Vai bater no meio do mar, la iá O rio São Francisco Vai bater no meio do mar    Se eu fosse um peixe, ao contrário do rio Nadava contra as águas E nesse desafio caía lá do mar pro riacho no navio Eu ía diretinho pro riacho no navio Rever o meu ranchinho Fazer minhas açada Ver as pegá de boi, andar na vaquejada Dormir ao som do chocalho E acordar na passarada, sem rádio, sem notícia Da terra civilizada    Ô, meu amor, não vá se embora, não vá se embora Ô, fique mais um bocadinho, um bocadinho Se você for seu nego chora, seu nego chora Vamos ficar mais um tiquinho, mais um tiquinho Quando eu entro numa farra Eu não quero sair mais não Eu vou até quebrar a barra E pegar o Sol com a mão    O candeeiro se apagou O sanfoneiro cochilou E a sanfona não parou E o forró continuou O candeeiro se apagou O sanfoneiro cochilou E a sanfona não parou E o forró continuou    Você vacilou Você vacilou Você vacilou Você vacilou Não quis, não viu, não dançou Aquela música alegre Olho com olha na brasa Na beira da fogueira Boca com boca se fala, no dia da feira No dia da feira    Agora a sanfona começa à tocar Agora a sanfona começa à tocar No céu as estrelas são muitas eu vejo São muitas são tantas são tantas eu vejo Enquanto a espiga de milho não assa Enquanto a espiga de milho não assa, ai, ai Vem brincar de balão, vem    Vem brincar de balão beijo... Beijo Brincar de balão Brincar, brincar de balão beijo, beijo Brincar de balão Brincar de balão, beijo, beijo    Mais você vacilou Mais você vacilou    Eu quero ver pega pega no salão É forro à noite inteira é noite de são João Eu quero ver pega pega no salão É forro à noite inteira é noite de são João    Eu quero ver pega pega no salão É forro à noite inteira é noite de são João Eu quero ver pega pega no salão É forro à noite inteira é noite de são João    Eu hoje quero ser pé de moleque Vou atrás de você pra ver qual é? Pegar na tua mão numa ciranda Pra ver comé que anda o amor dessa mulher    Eu hoje quero ser pé de moleque Vou atrás de você pra ver qual é? Pegar na tua mão numa ciranda Pra ver comé que anda o amor dessa mulher    Que é de fogo arde e dói o coração Sobe que nem um balão, faz a gente viajar Parece estrela em noite de são João Feito chama de fogueira eu fico doido de tesão    Eu quero ver pega pega no salão É forro à noite inteira é noite de são João Eu quero ver pega pega no salão É forro à noite inteira é noite de são João    Eu hoje quero ser pé de moleque Vou atrás de você pra ver qual é? Pegar na tua mão numa ciranda Pra ver comé que anda o amor dessa mulher    Que é de fogo arde e dói no coração Sobe que nem um balão, faz a gente viajar Parece estrela em noite de são João Feito chama de fogueira eu fico doido de tesão    Eu quero ver pega pega no salão É forro à noite inteira é noite de são João Eu quero ver pega pega no salão É forro à noite inteira é noite de são João    ",axe
"É tão bom receber o Teu corpo E sentir Tua presença em minh'alma Todo amor começado no altar Em minha vida ele continuará    Presença tão linda e serena Minhas mãos até podem tocar És o Deus verdadeiro entre nós Que por amor se deixa alcançar    Te adoro, Te louvo, porque sei que em mim Tu estás! Me amas, Te amo, oh! amado, vem comigo ficar    ",axe
"Refrão Vamo embora, não demora Eu quero ser o seu amor, ooh ooh Tô louca pra me entregar, aah aah E ai paixão, o meu coração Tá xonado de tanto desejo Eu quero ser o seu amor, ooh ooh Tô louca pra me entregar, aah aah Tudo que eu quero agora É tar contigo e te amar    Queria ser um peixe, E mergulhar no seu aquário Queria ser a data, Pra marcar seu calendario Eu e você, espera pra ver Que tal a gente agora misturar a nossa cor, Pra ver a combustão, a quimica do nosso amor Eu e você, quer pagar pra ver?    Me diga, se você vai entrar na minha vida Eu sou a sua musa preferida Diga que sou seu bem me que Seu anjo, sua fada, Sou o que você quiser Fala, no meu ouvido bem baixinho que me ama E me compensa me levar pra sua cama Me da uma noite de prazer, Eu topo tudo com você...    Refrão Vamo embora, não demora Eu quero ser o seu amor, ooh ooh Tô louca pra me entregar, aah aah E ai paxão, o meu coração Tá xonado de tanto desejo Eu quero ser o seu amor, ooh ooh Tô loca pra me entregar, aah aah Tudo que eu quero agora é estar contigo e te amar Que tal a jente agora misturar a nossa com, Pra ver a combustão, a quimica do nosso amor Eu e você, quer pagar pra ver? Me diga, se você vai entrar na minha vida Eu sou a sua musa preferida Diga que sou seu bem me quer, Seu anjo, sua fada Sou o que você quisér Fala no meu ouvido bem baixinho que me ama, E me compensa me levar pra sua cama Me da uma noite de prazer, Eu topo tudo com você...    Refrão Vamo embora, não demora Eu quero ser o seu amor, ooh ooh Tô louca pra me entregar, aah aah E ai paixão, o meu coração Tá xonado de tanto desejo Eu quero ser o seu amor, ooh ooh Tô louca pra me entregar, aah aah Tudo o que eu quero agora, É estar contigo e te amar Tudo que eu quero agora, É estar contigo e te amar!    ",axe
"Tô no compasso com o É o Tchan do Brasil Vamo lá    Menina linda, não vá embora Está chegando a hora E você vai ter que pegar No cabelinho, ai Mão no queixinho, ai, ai, ai No umbiguinho E desce, desce, remexe sem parar No cabelinho, ai Mão no queixinho, ai, ai, ai No umbiguinho E desce, desce, remexe sem parar    Pega, pega Pega, pega, pega, pega Pega, pega, pega, pega Pega, pega, pega Já peguei Pega, pega, pega, pega Pega, pega, pega, pega Pega Vê se pega de uma vez    Pega, pega Pega, pega, pega, pega Pega, pega, pega, pega Pega, pega, pega Já peguei Pega, pega, pega, pega Pega, pega, pega, pega Pega Vê se pega de uma vez    Já pegou no cabelinho Já peguei Já pegou no narizinho Já peguei Já pegou na orelhinha Já peguei Já pegou na barriguinha Já peguei    Tô mundo parando vai, vai Agora, pare! Pegue no bumbum (que beleza) Agora, desce (desce) Pegue no compasso Mais uma vez, vamo embora Agora, pare! Pegue no bumbum (opa) Agora, desce (desce) Pegue no compasso Pegue no bumbum Pegue no compasso Olha que pegue no bumbum Pegue no compasso Hmm pegue no bumbum Pegue no compasso Olha que pegue no bumbum Pegue no compasso Hmm pegue no bumbum Pegue no compasso    Olha o verão Se o verão chegou É só alegria Estou no pega, pega amor No compasso da Bahia Se o verão chegou É só alegria (só alegria) Estou no pega, pega amor No compasso da Bahia    Pega, pega Pega, pega, pega, pega Pega, pega, pega, pega Pega, pega, pega Já peguei Pega, pega, pega, pega Pega, pega, pega, pega Pega Vê se pega de uma vez    Pega, pega Pega, pega, pega, pega (continue pegando com jeitinho) Pega, pega, pega, pega Pega, pega, pega Já peguei (é...) Pega, pega, pega, pega Pega, pega, pega, pega (vamo pegar primeiro no cabelinho assim) Pega Vê se pega de uma vez    Já pegou no cabelinho Já peguei Já pegou no narizinho Já peguei Já pegou na orelhinha Já peguei Já pegou na barriguinha Já peguei    Vamos parar bonitinho agora vai Agora, pare! (aí eu vi) Pegue no bumbum (Pegando no bumbum) Agora, desce Agora, desce (desce) Pegue no compasso Mais uma vez, cadê a aeróbica? Agora, pare! (É isso aí Brasil) Pegue no bumbum (É... Vamo lá) Agora, desce (pegando aonde mãe?) Pegue no compasso (ui)    Pegue no bumbum Pegue no compasso Olha que pegue no bumbum minha comadre Pegue no compasso Vamo embora Pegue no bumbum (vai) Pegue no compasso Pegue no bumbum (opa!) Pegue no compasso Olha que pegue no bumbum (tá bonito) Pegue no compasso Olha acelerando (vai, vai) Pegue no compasso (olha acelerador meu irmão) Pegue no compasso (arrebenta minha comadre) Pegue no compasso (arrasta chinelo meu irmão) Pegue no compasso Olha que pegue no bumbum Pegue no compasso (é...)    Agora, pare! (danada) Pegue no bumbum (aí eu vi ordinária) Agora, desce (gostei aprendeu mãe) Pegue no compasso Pegue no bumbum Pegue no compasso Pegue no bumbum Pegue no compasso Pegue no bumbum (vai) Pegue no compasso Pegue no bumbum (vem) Pegue no compasso Olha que pegue no bumbum (quebrando) Pegue no compasso Pegue no bumbum (opa!) Pegue no compasso Olha que pegue no bumbum Pegue no compasso (é...) Pegue no compasso (mas que beleza) Pegue no compasso (olha aí) Agora, pare!    ",axe
